ax,ay,az,
1660,13560,10108,
1680,13528,10144,
1680,13556,10092,
1644,13560,10120,
1684,13560,10108,
1652,13588,10080,
1628,13616,10080,
1564,13560,10104,
1648,13520,10136,
1572,13608,10140,
1528,13616,10260,
1524,13540,10328,
1540,13564,10168,
1604,13572,10160,
1524,13576,10140,
1580,13564,10208,
1588,13528,10260,
1612,13508,10072,
1612,13508,10196,
1636,13580,10284,
1632,13580,10152,
1700,13608,10056,
1576,13616,10056,
1580,13584,10200,
1524,13564,10116,
1592,13532,10032,
1748,13472,10044,
1852,13504,9924,
1684,13468,9956,
1624,13468,10064,
1584,13632,10132,
1564,13508,10260,
1580,13592,10000,
1564,13564,10024,
1564,13528,10176,
1492,13528,10120,
1628,13528,10180,
1664,13544,10252,
1652,13512,10252,
1636,13524,10056,
1628,13560,10036,
1644,13616,9996,
1676,13544,10088,
1608,13604,10124,
1676,13552,10208,
1588,13516,10192,
1632,13468,10232,
1700,13540,10292,
1740,13432,10224,
1716,13476,10148,
1716,13592,10120,
1636,13564,10100,
1660,13564,10060,
1640,13500,10000,
1496,13512,10000,
1596,13500,10072,
1584,13568,10228,
1608,13548,10120,
1716,13560,10188,
1760,13636,10156,
1736,13568,10088,
1684,13540,10128,
1724,13488,10224,
1620,13484,10268,
1660,13516,10144,
1624,13496,10004,
1624,13500,10100,
1692,13528,10208,
1704,13528,10240,
1612,13488,10232,
1596,13536,10232,
1648,13548,10152,
1640,13540,10152,
1676,13536,10136,
1704,13452,10176,
1728,13456,10124,
1732,13520,10096,
1624,13444,10156,
1612,13496,10192,
1636,13504,10140,
1648,13436,10008,
1712,13448,10104,
1712,13436,10240,
1756,13464,10116,
1624,13464,10152,
1692,13564,10112,
1600,13484,10112,
1564,13540,9972,
1632,13528,10152,
1572,13496,10136,
1540,13532,10116,
1532,13436,10184,
1548,13520,10156,
1500,13528,10148,
1644,13484,10260,
1616,13496,10228,
1576,13508,10056,
1572,13520,10128,
1572,13548,10244,
1624,13560,10292,
1552,13560,10096,
1516,13556,10140,
1508,13492,10140,
1500,13492,10236,
1592,13528,10084,
1536,13552,10164,
1552,13620,10276,
1560,13560,10156,
1552,13480,10104,
1552,13400,10168,
1604,13452,10180,
1548,13428,9996,
1500,13408,10160,
1600,13572,10164,
1600,13460,10112,
1480,13452,10148,
1512,13452,10128,
1488,13404,10096,
1504,13504,10096,
1612,13492,10084,
1592,13384,10092,
1516,13504,10124,
1520,13560,10172,
1632,13472,10160,
1584,13436,10188,
1568,13448,10120,
1632,13540,10132,
1532,13484,10020,
1548,13408,10104,
1536,13408,9988,
1536,13508,10076,
1612,13580,10144,
1684,13580,10108,
1664,13532,10168,
1676,13520,10168,
1620,13520,10212,
1624,13496,10156,
1644,13548,10020,
1556,13392,10060,
1612,13408,10044,
1700,13444,10072,
1692,13544,10252,
1580,13480,10148,
1592,13384,9968,
1624,13492,9984,
1624,13472,9956,
1624,13404,9956,
1648,13480,10032,
1628,13480,10144,
1656,13556,10188,
1624,13528,10188,
1628,13480,10144,
1564,13424,10112,
1648,13556,10112,
1656,13620,10216,
1548,13472,10180,
1592,13404,10216,
1524,13492,10156,
1520,13544,10056,
1528,13552,10064,
1644,13508,10016,
1684,13456,10104,
1684,13364,10220,
1648,13412,10172,
1616,13412,10048,
1652,13452,10188,
1656,13400,10096,
1712,13544,10096,
1600,13544,10080,
1624,13616,10228,
1612,13484,10228,
1624,13460,10184,
1664,13492,10164,
1688,13492,10068,
1628,13540,10184,
1580,13496,10156,
1616,13516,10128,
1668,13556,10208,
1668,13448,10188,
1612,13508,10152,
1584,13508,10072,
1708,13480,9980,
1796,13484,10048,
1776,13456,10048,
1588,13524,10188,
1624,13624,10104,
1564,13508,10128,
1552,13508,9928,
1636,13572,10108,
1660,13484,10204,
1688,13492,10144,
1660,13552,10196,
1676,13520,10168,
1740,13500,10164,
1740,13488,10268,
1752,13584,10108,
1664,13584,10064,
1648,13540,10052,
1660,13540,10092,
1684,13580,10092,
1608,13504,10156,
1644,13476,10316,
1620,13596,10096,
1656,13632,10228,
1616,13536,10188,
1572,13500,10328,
1660,13552,10196,
1672,13512,10200,
1572,13512,10164,
1532,13452,10184,
1532,13376,10260,
1624,13492,10268,
1704,13492,10280,
1608,13512,10132,
1600,13440,10232,
1712,13444,10232,
1724,13516,10224,
1740,13468,10048,
1688,13588,10160,
1644,13532,10128,
1664,13556,10144,
1552,13556,10164,
1612,13512,9952,
1664,13508,10040,
1668,13632,10120,
1604,13564,10064,
1604,13552,10112,
1624,13600,10152,
1604,13600,10220,
1636,13528,10196,
1648,13532,10040,
1712,13536,10040,
1604,13548,10164,
1612,13540,10120,
1672,13596,10116,
1700,13580,10120,
1748,13484,10076,
1652,13504,10056,
1600,13536,10060,
1628,13560,10100,
1664,13580,10176,
1664,13412,10320,
1664,13564,10264,
1664,13516,10172,
1624,13516,10260,
1576,13516,10352,
1576,13536,10212,
1656,13580,10212,
1516,13596,10232,
1608,13596,10140,
1632,13656,10224,
1632,13680,10192,
1616,13708,10160,
1668,13556,10116,
1632,13524,10040,
1604,13548,10168,
1684,13564,10236,
1648,13556,10124,
1648,13532,10208,
1616,13520,10308,
1656,13584,10028,
1668,13584,10104,
1660,13588,10084,
1636,13552,10084,
1536,13596,10140,
1668,13608,10168,
1644,13604,10172,
1668,13608,10156,
1608,13572,10160,
1732,13648,9964,
1692,13568,10004,
1648,13524,9884,
1644,13496,9896,
1636,13624,10012,
1688,13592,10124,
1688,13516,10128,
1772,13512,9980,
1696,13512,10032,
1668,13464,10092,
1680,13524,10092,
1672,13540,9960,
1716,13504,10036,
1740,13492,10040,
1592,13456,10204,
1688,13524,10132,
1656,13572,10020,
1664,13520,10104,
1656,13484,10104,
1704,13504,10192,
1660,13428,10264,
1600,13516,10060,
1600,13560,10040,
1588,13588,9984,
1620,13588,10048,
1548,13584,10152,
1640,13532,10152,
1636,13540,10232,
1676,13456,10088,
1716,13452,10052,
1544,13532,10108,
1612,13472,10060,
1632,13520,10092,
1596,13468,10092,
1612,13496,10032,
1536,13492,9856,
1588,13488,10028,
1576,13544,10092,
1576,13428,10060,
1592,13496,10008,
1708,13496,10032,
1528,13508,10144,
1616,13444,10144,
1688,13556,10268,
1632,13500,10136,
1644,13396,9968,
1688,13544,10032,
1616,13572,10172,
1656,13540,10180,
1648,13468,10144,
1656,13508,10104,
1596,13480,9904,
1656,13508,9980,
1600,13508,10096,
1600,13472,10144,
1540,13464,10004,
1620,13464,9916,
1608,13504,10096,
1600,13504,10096,
1652,13400,10176,
1680,13436,10108,
1524,13440,10060,
1540,13420,10048,
1620,13436,10056,
1624,13400,10172,
1564,13488,10244,
1600,13416,10280,
1596,13476,10144,
1608,13380,10200,
1668,13428,10196,
1668,13464,10152,
1656,13428,10168,
1680,13428,10152,
1688,13448,10188,
1712,13436,10188,
1552,13400,10108,
1596,13516,10016,
1712,13488,9892,
1680,13392,10040,
1660,13452,10144,
1576,13488,10152,
1628,13500,10072,
1612,13560,10020,
1688,13556,10232,
1660,13568,10240,
1532,13492,10156,
1532,13428,10252,
1600,13520,10120,
1656,13520,10056,
1612,13584,10176,
1628,13580,10176,
1672,13604,10252,
1700,13564,10072,
1644,13492,9864,
1632,13512,10036,
1688,13572,10120,
1640,13508,10068,
1684,13528,10148,
1692,13500,10024,
1564,13428,9976,
1544,13536,10004,
1584,13584,9996,
1584,13572,10012,
1632,13548,10116,
1560,13548,10184,
1616,13624,10168,
1648,13608,10168,
1628,13616,10060,
1632,13684,10152,
1648,13728,10204,
1616,13704,10144,
1708,13652,10260,
1632,13668,10324,
1728,13668,10168,
1708,13692,10164,
1628,13636,10200,
1684,13636,10368,
1616,13712,10288,
1616,13820,10212,
1636,13796,10200,
1676,13796,10352,
1680,13792,10284,
1796,13744,10284,
1720,13756,10292,
1760,13676,10356,
1716,13608,10316,
1724,13508,10232,
1672,13624,10204,
1688,13676,10080,
1636,13616,10184,
1712,13628,10332,
1752,13568,10144,
1712,13504,10020,
1616,13420,10036,
1616,13400,10064,
1664,13428,10028,
1716,13428,10008,
1648,13404,9992,
1712,13420,9992,
1768,13380,9996,
1788,13340,9984,
1736,13236,10108,
1656,13212,10084,
1712,13160,10104,
1576,13208,10012,
1708,13172,10016,
1768,13268,10148,
1616,13192,10056,
1632,13156,10128,
1552,13244,10096,
1552,13324,10040,
1460,13380,10108,
1512,13380,10024,
1476,13360,10036,
1416,13376,10036,
1492,13464,10108,
1544,13568,10136,
1492,13652,10032,
1488,13604,10028,
1476,13564,10164,
1340,13596,10012,
1376,13700,9952,
1476,13676,9952,
1348,13652,9984,
1304,13664,10176,
1364,13676,10228,
1364,13692,10064,
1484,13804,10088,
1432,13804,10200,
1592,13840,10196,
1584,13808,10180,
1552,13840,10180,
1564,13900,10308,
1572,13860,10176,
1596,13832,10248,
